OBJECTID	STATEFP10	COUNTYFP10	TRACTCE10	GEOID10	NAME10	NAMELSAD10	MTFCC10	FUNCSTAT10	ALAND10	AWATER10	INTPTLAT10	INTPTLON10	GlobalID
6641	6	37	920338	6037920338	9203.38	Census Tract 9203.38	G5020	S	3715463	0	34.3860838	-118.5964298	{9BA9C0D6-2117-488D-BDC5-9B584EA2FCEE}
6642	6	37	920119	6037920119	9201.19	Census Tract 9201.19	G5020	S	5061550	1082	34.4635721	-118.6355485	{571FA1FC-EA2A-4661-B98B-FE752397AED8}
6643	6	37	920116	6037920116	9201.16	Census Tract 9201.16	G5020	S	7425911	1947	34.4800849	-118.6328469	{DD7187F0-C3BF-4677-8538-BD0C1B68FB00}
6644	6	37	920045	6037920045	9200.45	Census Tract 9200.45	G5020	S	1869922	0	34.4533926	-118.5168986	{460F8408-E4B4-4699-A21E-87E1E896D0B5}
6645	6	37	910713	6037910713	9107.13	Census Tract 9107.13	G5020	S	1993231	3012	34.5728969	-118.0382946	{191D78DD-912A-4763-A85C-6157C24896DA}
6646	6	37	910712	6037910712	9107.12	Census Tract 9107.12	G5020	S	2045402	25414	34.5516033	-118.0525805	{E4BBCE32-0656-49E8-8E83-9B75BCF2C99C}
6647	6	37	188201	6037188201	1882.01	Census Tract 1882.01	G5020	S	753291	23077	34.1124175	-118.2723964	{4C8CE428-BEAA-4BBF-9799-70241B008A98}
6648	6	37	187101	6037187101	1871.01	Census Tract 1871.01	G5020	S	760454	27641	34.1160806	-118.2602407	{58E9E087-FC23-445C-87EB-8C10C17EB320}
6649	6	37	186404	6037186404	1864.04	Census Tract 1864.04	G5020	S	401150	0	34.1067595	-118.2354293	{73119DD3-299E-4F88-A990-4A8DB3F9CCCF}
6650	6	37	186403	6037186403	1864.03	Census Tract 1864.03	G5020	S	540098	0	34.1118266	-118.2394938	{E6402751-0F6F-472C-A4D6-F16637253D3B}
6651	6	37	186302	6037186302	1863.02	Census Tract 1863.02	G5020	S	1685729	0	34.1126744	-118.228857	{097FC136-2804-43AD-81D7-1CBA04FDC8D0}
6652	6	37	186203	6037186203	1862.03	Census Tract 1862.03	G5020	S	842708	0	34.1150031	-118.2153417	{5F400D12-CC7B-49F7-9BDC-4F48FB3B7804}
6653	6	37	186202	6037186202	1862.02	Census Tract 1862.02	G5020	S	408254	0	34.1200291	-118.2241897	{BDD2411D-04EE-4802-BD7F-951E3DBE49CA}
6654	6	37	271802	6037271802	2718.02	Census Tract 2718.02	G5020	S	577404	0	34.0198929	-118.4124738	{AD743B28-4647-4524-B4A6-FE4A814D0732}
6655	6	37	272100	6037272100	2721	Census Tract 2721	G5020	S	1199290	0	34.0037101	-118.4422881	{F4C7A7E6-9C26-4E65-A581-AD8CC2984B20}
6656	6	37	272302	6037272302	2723.02	Census Tract 2723.02	G5020	S	505134	0	34.0021096	-118.4274418	{C44C85E1-F744-48DE-9B9C-5EE10CB23285}
6657	6	37	272301	6037272301	2723.01	Census Tract 2723.01	G5020	S	604023	0	34.0050155	-118.4222404	{C1FDC5BA-4664-4F6B-A2C6-1C413F817CFD}
6658	6	37	139802	6037139802	1398.02	Census Tract 1398.02	G5020	S	6077237	0	34.142864	-118.5563556	{385707E2-8088-4A5E-BD5A-C230F70C9BC9}
6659	6	37	185320	6037185320	1853.2	Census Tract 1853.20	G5020	S	587291	2611	34.0887194	-118.2242419	{3F50237E-9020-4223-8121-78E7D97B3870}
6660	6	37	139801	6037139801	1398.01	Census Tract 1398.01	G5020	S	3665742	0	34.1527206	-118.5455805	{F7F644C8-0D47-4541-A470-85D71FF8AC28}
6661	6	37	135102	6037135102	1351.02	Census Tract 1351.02	G5020	S	1665593	13819	34.1886366	-118.6174552	{3A932B46-DCDD-440A-818A-A02F15AB4B1A}
6662	6	37	139702	6037139702	1397.02	Census Tract 1397.02	G5020	S	8851016	545563	34.136387	-118.509738	{DEF0DDEC-6694-45BA-AF16-E7B30B68D596}
6663	6	37	700300	6037700300	7003	Census Tract 7003	G5020	S	607146	0	34.0918485	-118.3720584	{48E21180-E8CC-4A56-BB22-E13E0FE55FE4}
6664	6	37	113213	6037113213	1132.13	Census Tract 1132.13	G5020	S	1300835	24	34.2519958	-118.6071365	{8C73BAB1-E37B-4E58-99D6-9ACF6C24E7DB}
6665	6	37	530301	6037530301	5303.01	Census Tract 5303.01	G5020	S	584252	0	34.0294615	-118.155189	{370428FD-055F-451B-BD2F-E477CA7B2ED6}
6666	6	37	530302	6037530302	5303.02	Census Tract 5303.02	G5020	S	855874	0	34.0278115	-118.1479458	{A15D3A40-48CC-4678-B94D-4E405B2528BA}
6667	6	37	532002	6037532002	5320.02	Census Tract 5320.02	G5020	S	833395	0	34.0035288	-118.1174056	{C46E3BBE-BFE6-4C25-915A-802B93C474AE}
6668	6	37	532101	6037532101	5321.01	Census Tract 5321.01	G5020	S	1383491	52595	34.0048535	-118.1062505	{1F2DB96C-57A3-40B5-BE81-5958FF5922F0}
6669	6	37	138000	6037138000	1380	Census Tract 1380	G5020	S	4472393	0	34.1488008	-118.5910501	{5E0BF459-19AF-4AF5-BC73-8799085A9B01}
6670	6	37	481714	6037481714	4817.14	Census Tract 4817.14	G5020	S	451917	3164	34.0643236	-118.1283526	{1F0DE54D-9AF7-461B-ACBE-CF4CC3C59F6E}
6671	6	37	481800	6037481800	4818	Census Tract 4818	G5020	S	820828	1217	34.0638563	-118.141135	{49EFA754-38B0-476B-ABAD-0EDF4BFFE0A3}
6672	6	37	433200	6037433200	4332	Census Tract 4332	G5020	S	1777174	0	34.0678011	-118.0367895	{7FC0F557-3EA4-4E8F-8429-0A0AD9ADB147}
6673	6	37	433302	6037433302	4333.02	Census Tract 4333.02	G5020	S	863793	0	34.0629878	-118.0143495	{7217F4DA-C982-4758-B657-D0CFBFDAE826}
6674	6	37	433501	6037433501	4335.01	Census Tract 4335.01	G5020	S	1171422	16627	34.0572554	-118.0651222	{E21D3307-CD96-4559-B6FF-DF5B373D9642}
6675	6	37	433402	6037433402	4334.02	Census Tract 4334.02	G5020	S	571561	0	34.0595281	-118.0346511	{7B0D0C35-C073-4A4E-9A6F-BC42262EA7DD}
6676	6	37	433700	6037433700	4337	Census Tract 4337	G5020	S	3130371	69479	34.0468938	-118.0588991	{FF26F388-24BD-4525-8264-2E2435D5FAFB}
6677	6	37	433801	6037433801	4338.01	Census Tract 4338.01	G5020	S	1571271	0	34.0494754	-118.0364142	{CA6B1E1D-F63A-41AE-B30C-965205095528}
6678	6	37	433601	6037433601	4336.01	Census Tract 4336.01	G5020	S	1122987	0	34.0670912	-118.0761336	{7FBAFB5D-7026-41E0-9142-F667AF400866}
6679	6	37	134710	6037134710	1347.1	Census Tract 1347.10	G5020	S	566355	4274	34.2023735	-118.5779426	{BEA729E9-6834-47E7-AB03-DEB565548C27}
6680	6	37	134520	6037134520	1345.2	Census Tract 1345.20	G5020	S	950602	16628	34.198294	-118.59964	{03D9DC3C-31B0-41B1-B3FE-A1DC9A686297}
6681	6	37	134720	6037134720	1347.2	Census Tract 1347.20	G5020	S	989535	0	34.2046449	-118.5688121	{234FE748-B9B6-48AF-BD07-B4CCB8891FD7}
6682	6	37	134800	6037134800	1348	Census Tract 1348	G5020	S	1859220	15191	34.1955756	-118.5715501	{9A2C14AD-FFEE-43BD-A6E9-9CEF58A2E64F}
6683	6	37	134901	6037134901	1349.01	Census Tract 1349.01	G5020	S	1053138	8888	34.1873507	-118.5606591	{FBF4D7D5-758D-4694-8380-DEE3A33D8E3B}
6684	6	37	135111	6037135111	1351.11	Census Tract 1351.11	G5020	S	1031648	13776	34.1924609	-118.6102388	{EDC05C9A-BDD0-48F4-A1F6-6E5757735A49}
6685	6	37	135201	6037135201	1352.01	Census Tract 1352.01	G5020	S	1531443	351	34.1903616	-118.6261323	{7F605BC7-1377-4D61-AACC-F718EB0AAD03}
6686	6	37	408628	6037408628	4086.28	Census Tract 4086.28	G5020	S	2460564	0	33.9836985	-117.943153	{E5561C0B-1DCE-42E0-95CB-FDA8E1D25262}
6687	6	37	408705	6037408705	4087.05	Census Tract 4087.05	G5020	S	1927093	953	33.9818656	-117.8795993	{6C27F332-51C5-421F-B7CC-2A99B8E3B1DC}
6688	6	37	408703	6037408703	4087.03	Census Tract 4087.03	G5020	S	17087896	0	33.9591947	-117.8885626	{42E664F5-F87A-4E3A-9F4F-998285D97CE3}
6689	6	37	406602	6037406602	4066.02	Census Tract 4066.02	G5020	S	1590287	0	34.0542813	-117.9318958	{5A0E54BF-E9F1-4F03-92F3-CC7AA95BFB50}
6690	6	37	408800	6037408800	4088	Census Tract 4088	G5020	S	1791726	0	34.0577434	-117.7503192	{807D5AE0-E42F-4E81-A8A2-CE3EACFC10A6}
6691	6	37	232600	6037232600	2326	Census Tract 2326	G5020	S	795281	0	33.9920924	-118.2979984	{486D9FCF-007D-4158-A474-02195AFAB3DD}
6692	6	37	232500	6037232500	2325	Census Tract 2325	G5020	S	767691	0	33.9920834	-118.3108167	{0B3B94B8-484A-4D71-A796-98587FC3D316}
6693	6	37	232800	6037232800	2328	Census Tract 2328	G5020	S	426630	0	33.9923979	-118.2771882	{D4D34903-74E2-4603-9435-790AD741866C}
6694	6	37	232700	6037232700	2327	Census Tract 2327	G5020	S	731218	0	33.9923462	-118.2858532	{B41D4DB6-B003-4FCE-BBC0-7EA46D1D96A3}
6695	6	37	234300	6037234300	2343	Census Tract 2343	G5020	S	870289	0	34.0073786	-118.329022	{565A0252-DB23-4AC1-A4E1-1E613DCD9C79}
6696	6	37	234700	6037234700	2347	Census Tract 2347	G5020	S	742058	0	33.9872213	-118.3276852	{52BA5B9F-E872-47B8-9337-00493F061559}
6697	6	37	234800	6037234800	2348	Census Tract 2348	G5020	S	654189	0	33.9818234	-118.3220826	{9003B7E9-5F8B-4566-B9AF-EF2309486321}
6698	6	37	235100	6037235100	2351	Census Tract 2351	G5020	S	1181472	0	33.9852423	-118.3463239	{7210F978-2733-4FE5-828C-835A0B4A48E2}
6699	6	37	234600	6037234600	2346	Census Tract 2346	G5020	S	1303261	598	33.9920177	-118.327561	{B7E20419-0ACF-489B-ACDF-FCF521ED474F}
6700	6	37	234000	6037234000	2340	Census Tract 2340	G5020	S	1241882	0	34.0120868	-118.3214867	{77D91918-75C2-423E-8E1B-83F27FFD7910}
6701	6	37	235202	6037235202	2352.02	Census Tract 2352.02	G5020	S	851553	0	33.9730801	-118.330376	{95188C06-63E9-4E1C-8E53-43ABC9F3E29C}
6702	6	37	235201	6037235201	2352.01	Census Tract 2352.01	G5020	S	652606	0	33.9745535	-118.3221148	{3FC17DAF-7719-404F-92A4-1DFB43AC96D7}
6703	6	37	703100	6037703100	7031	Census Tract 7031	G5020	S	2662193	1987	33.9930805	-118.3546187	{20B7A008-713B-49E3-82C1-6090657320FE}
6704	6	37	700600	6037700600	7006	Census Tract 7006	G5020	S	5679669	5901	34.0892642	-118.4021007	{31018C1B-6186-417B-909B-F5FBF7349C8B}
6705	6	37	703200	6037703200	7032	Census Tract 7032	G5020	S	2106455	0	33.9985885	-118.3401633	{55CD3C54-562D-44B5-A627-0571738F452E}
6706	6	37	701502	6037701502	7015.02	Census Tract 7015.02	G5020	S	610194	0	34.0254597	-118.4872348	{65747DB6-B319-4E35-AAD5-72B48B655E39}
6707	6	37	620002	6037620002	6200.02	Census Tract 6200.02	G5020	S	1184738	0	33.9200287	-118.4041547	{78B9B81B-138F-4654-B914-A273F907C1DE}
6708	6	37	533701	6037533701	5337.01	Census Tract 5337.01	G5020	S	400466	0	33.988846	-118.1820765	{BBFCFB0D-48FE-47DF-A35A-B112052BED67}
6709	6	37	191000	6037191000	1910	Census Tract 1910	G5020	S	648712	0	34.1009548	-118.321677	{DF817F9F-04F2-48D7-B3AF-F71037C41742}
6710	6	37	533107	6037533107	5331.07	Census Tract 5331.07	G5020	S	345829	0	33.9745613	-118.2164699	{5FE70A8E-E20F-4B12-A7A7-CE0F894C5AE4}
6711	6	37	534302	6037534302	5343.02	Census Tract 5343.02	G5020	S	388014	0	33.9593595	-118.1755664	{BC38B06A-8B3E-4989-B406-4675841C547D}
6712	6	37	532500	6037532500	5325	Census Tract 5325	G5020	S	1014112	4649	33.9899239	-118.2209803	{734DA622-3D55-4592-BBD9-AABB53507D61}
6713	6	37	534404	6037534404	5344.04	Census Tract 5344.04	G5020	S	411048	0	33.9662404	-118.1906245	{51E29FBB-5E9E-4DDC-9815-DED0582C55D4}
6714	6	37	481201	6037481201	4812.01	Census Tract 4812.01	G5020	S	1001347	0	34.0976177	-118.0710962	{7AEF7E53-84DC-46B8-807D-428378F87BFA}
6715	6	37	533401	6037533401	5334.01	Census Tract 5334.01	G5020	S	475311	0	33.9936631	-118.1935828	{9F5C3A99-7CB4-48B0-862F-346D6F8B77D6}
6716	6	37	123206	6037123206	1232.06	Census Tract 1232.06	G5020	S	602850	0	34.1937075	-118.3748665	{58140345-454A-41A0-9354-7D7DC6E12B85}
6717	6	37	534201	6037534201	5342.01	Census Tract 5342.01	G5020	S	510041	0	33.9580353	-118.1672627	{7D782A09-DE0D-47E0-B947-0B140BF7EFF0}
6718	6	37	534900	6037534900	5349	Census Tract 5349	G5020	S	1048160	0	33.9707698	-118.2367913	{43C5BB11-57DC-4CBA-909C-8CB3D8043C7A}
6719	6	37	430801	6037430801	4308.01	Census Tract 4308.01	G5020	S	1704595	5047	34.1384568	-118.0267442	{1021A1EA-445A-4F87-8951-7C46D9B665C0}
6720	6	37	430724	6037430724	4307.24	Census Tract 4307.24	G5020	S	579897	0	34.127054	-118.0591183	{63790745-4B57-4526-B093-D9611002CB83}
6721	6	37	403304	6037403304	4033.04	Census Tract 4033.04	G5020	S	3644654	2860	33.9883072	-117.851172	{E93BE092-9D39-4CCE-B99D-6C6A4E326F08}
6722	6	37	403321	6037403321	4033.21	Census Tract 4033.21	G5020	S	6701514	1698	34.0162998	-117.7792994	{79F14D6F-6460-4DE9-BFC6-3423819AF6C8}
6723	6	37	403318	6037403318	4033.18	Census Tract 4033.18	G5020	S	3368552	0	34.0305561	-117.7652744	{CF967CF2-C7E0-4CCC-AB58-B29CD62153B3}
6724	6	37	403317	6037403317	4033.17	Census Tract 4033.17	G5020	S	3839636	0	34.0389204	-117.7839389	{9DDA4264-B85B-4490-BC89-AFF6F31C2F4C}
6725	6	37	403320	6037403320	4033.2	Census Tract 4033.20	G5020	S	3919667	0	34.0052004	-117.7963291	{1FA8E8C7-9F98-4C20-9F9A-924F704B1ACC}
6726	6	37	195500	6037195500	1955	Census Tract 1955	G5020	S	1215206	0	34.0881864	-118.2646124	{3E840F09-CD27-401D-A081-92C49D5E911E}
6727	6	37	195720	6037195720	1957.2	Census Tract 1957.20	G5020	S	288545	0	34.0737627	-118.2633783	{FD3D7D0A-00BB-4B2E-9AAA-721E0155EF85}
6728	6	37	195710	6037195710	1957.1	Census Tract 1957.10	G5020	S	483406	0	34.0747292	-118.2686024	{3D749BA8-577B-41E2-ACD5-0D582E4D300B}
6729	6	37	197410	6037197410	1974.1	Census Tract 1974.10	G5020	S	1393831	0	34.0929176	-118.2504362	{08105482-9E66-4D04-832A-2CC4359D9308}
6730	6	37	195802	6037195802	1958.02	Census Tract 1958.02	G5020	S	402515	0	34.0756705	-118.2776959	{F89C9CF5-5558-4805-9364-63633E0923AC}
6731	6	37	197300	6037197300	1973	Census Tract 1973	G5020	S	654246	0	34.0811373	-118.2520467	{70A32889-F67E-4C05-83F6-3E6228E4B0FD}
6732	6	37	197200	6037197200	1972	Census Tract 1972	G5020	S	746532	33027	34.0907632	-118.2343586	{61A3FCB1-9E93-4B4B-AD3B-E3DC71F47DFA}
6733	6	37	542502	6037542502	5425.02	Census Tract 5425.02	G5020	S	985367	9566	33.8940909	-118.2253101	{B3E456FB-492B-464B-9EAE-0B5B7D9F993B}
6734	6	37	543703	6037543703	5437.03	Census Tract 5437.03	G5020	S	1016397	19326	33.8026513	-118.2701989	{B71DD909-D1B5-4714-B907-116D68C95FC1}
6735	6	37	571000	6037571000	5710	Census Tract 5710	G5020	S	1750982	0	33.8388435	-118.101621	{5A28FFA3-D1BD-44C5-9074-283D131E9AE8}
6736	6	37	570204	6037570204	5702.04	Census Tract 5702.04	G5020	S	548092	0	33.8716329	-118.1556129	{8BC67098-245A-47BF-8F7E-9433112534EB}
6737	6	37	570303	6037570303	5703.03	Census Tract 5703.03	G5020	S	600474	15536	33.8596484	-118.1925812	{0370B936-55D8-4286-A1FD-5DC6DFDA6269}
6738	6	37	555104	6037555104	5551.04	Census Tract 5551.04	G5020	S	842892	29799	33.8357784	-118.0653314	{4DCE4F6D-28BD-46FC-8AAA-32526955CB4B}
6739	6	37	570502	6037570502	5705.02	Census Tract 5705.02	G5020	S	1997804	0	33.8674703	-118.1668021	{D4CBFA1F-CEE0-47D6-AF2B-12DE980E4392}
6740	6	37	570402	6037570402	5704.02	Census Tract 5704.02	G5020	S	1428751	98459	33.8685443	-118.1986552	{C6886B8E-5BAF-4C28-A760-F88A36A7F895}
6741	6	37	570501	6037570501	5705.01	Census Tract 5705.01	G5020	S	1485936	0	33.8686923	-118.1796736	{266AAB81-47CB-4CA8-8626-58C8B1FB24AF}
6742	6	37	570603	6037570603	5706.03	Census Tract 5706.03	G5020	S	734726	0	33.8571712	-118.1623214	{53D03CC9-A334-4A03-BB9F-41B388BF8825}
6743	6	37	570301	6037570301	5703.01	Census Tract 5703.01	G5020	S	1159471	44356	33.8676075	-118.1922187	{74F2C739-417A-441F-B85F-1553BA9BE90D}
6744	6	37	570602	6037570602	5706.02	Census Tract 5706.02	G5020	S	1042487	0	33.8561559	-118.1729332	{B487420F-5FF6-4D1F-8B86-371D8DD23380}
6745	6	37	570304	6037570304	5703.04	Census Tract 5703.04	G5020	S	545966	25568	33.8563177	-118.1926968	{F1CC3815-5C95-4E67-8E2A-C56AC6AE8C2E}
6746	6	37	504102	6037504102	5041.02	Census Tract 5041.02	G5020	S	6366190	98773	33.9002766	-118.0424162	{7AB00FF4-0C2D-42F1-AD34-8975B2A00E5D}
6747	6	37	480002	6037480002	4800.02	Census Tract 4800.02	G5020	S	1352013	0	34.120367	-118.0861118	{BA3E1DB6-1CEA-4606-AF5D-C2473A148031}
6748	6	37	620102	6037620102	6201.02	Census Tract 6201.02	G5020	S	871915	0	33.9201935	-118.418063	{D804C21D-FE60-4DC1-AEC5-6D418390A17B}
6749	6	37	293301	6037293301	2933.01	Census Tract 2933.01	G5020	S	844984	0	33.8111773	-118.3038284	{F22F38C9-7FDC-4CC4-A5D3-B29645C05A78}
6750	6	37	300100	6037300100	3001	Census Tract 3001	G5020	S	4579335	18656	34.2442558	-118.2325716	{A423B77E-79D0-4E80-BAA9-9F884B571FBA}
6751	6	37	300501	6037300501	3005.01	Census Tract 3005.01	G5020	S	1329833	0	34.2206692	-118.2402637	{1F9CEB31-BD19-4D6D-B2AD-AB4249D7202E}
6752	6	37	101400	6037101400	1014	Census Tract 1014	G5020	S	6309194	0	34.2428534	-118.2941635	{47263FC4-733F-4425-9C6F-B48E7027EE11}
6753	6	37	910210	6037910210	9102.1	Census Tract 9102.10	G5020	S	3169405	0	34.6173553	-118.1947725	{9EEF6BAD-554C-4529-B38E-4C1364E43693}
6754	6	37	480303	6037480303	4803.03	Census Tract 4803.03	G5020	S	451631	0	34.0951421	-118.1377177	{81974101-B2B5-483E-B815-9EDDFFC315CC}
6755	6	37	463602	6037463602	4636.02	Census Tract 4636.02	G5020	S	927588	0	34.1408046	-118.1458929	{D945AF19-081D-479B-9F1E-AA8AFDF5DCE0}
6756	6	37	463601	6037463601	4636.01	Census Tract 4636.01	G5020	S	928142	0	34.1408642	-118.1368375	{68F63653-62F4-4CE6-888B-3B85294F5B0D}
6757	6	37	462302	6037462302	4623.02	Census Tract 4623.02	G5020	S	699229	0	34.1490435	-118.1268012	{1890397E-1204-4FDB-987B-827E9E9FB6B1}
6758	6	37	462301	6037462301	4623.01	Census Tract 4623.01	G5020	S	634320	0	34.1549547	-118.1270027	{51BE566C-31BB-46BB-8674-2E77D1402949}
6759	6	37	462202	6037462202	4622.02	Census Tract 4622.02	G5020	S	568549	0	34.1489289	-118.1369288	{6AABAF61-D352-41D0-9717-EF715C153CC7}
6760	6	37	462201	6037462201	4622.01	Census Tract 4622.01	G5020	S	536560	0	34.1548928	-118.1369525	{EC805A8B-7744-4F74-87C8-E5E67FA9993D}
6761	6	37	462002	6037462002	4620.02	Census Tract 4620.02	G5020	S	511535	0	34.1633406	-118.1483611	{1FCC748B-2F43-49C0-A095-B1CA866A59A5}
6762	6	37	462001	6037462001	4620.01	Census Tract 4620.01	G5020	S	511704	0	34.1633689	-118.1438322	{90C5ED5E-FA06-49A7-B82B-CD1C631956C9}
6763	6	37	461902	6037461902	4619.02	Census Tract 4619.02	G5020	S	835050	0	34.1487579	-118.1481178	{E7F59B2B-73D0-4628-A222-5564FAE460FB}
6764	6	37	461901	6037461901	4619.01	Census Tract 4619.01	G5020	S	877576	0	34.1544547	-118.1488613	{238623DC-DF81-4B40-B4DB-B854CB393913}
6765	6	37	461502	6037461502	4615.02	Census Tract 4615.02	G5020	S	1172565	0	34.1752067	-118.1462036	{CE97D3FD-9697-4B14-A5A0-4FFB5912EE0D}
6766	6	37	186201	6037186201	1862.01	Census Tract 1862.01	G5020	S	522018	0	34.1213123	-118.2188456	{9586E323-32A3-45F4-98B0-29B343F9A797}
6767	6	37	183702	6037183702	1837.02	Census Tract 1837.02	G5020	S	863201	30058	34.1048444	-118.1836835	{7014F5A9-32C0-4D41-A574-41BE3EE21AF0}
6768	6	37	183701	6037183701	1837.01	Census Tract 1837.01	G5020	S	550855	0	34.1093059	-118.1878598	{A17C969A-7E25-45BD-959D-45607C482144}
6769	6	37	183402	6037183402	1834.02	Census Tract 1834.02	G5020	S	513459	0	34.1257206	-118.2164099	{7C59CA1F-8B52-4F7F-936A-48051A716FD7}
6770	6	37	183401	6037183401	1834.01	Census Tract 1834.01	G5020	S	485339	0	34.1216662	-118.2092262	{CCA42DF2-AC88-40C1-B653-3A080F4B6592}
6771	6	37	183222	6037183222	1832.22	Census Tract 1832.22	G5020	S	928375	0	34.1291804	-118.1973377	{777F1808-8B18-4DE5-BD23-A1F1811848A2}
6772	6	37	183221	6037183221	1832.21	Census Tract 1832.21	G5020	S	706764	0	34.1254321	-118.1909386	{7B2D888C-719A-4A2A-9110-0906898C2185}
6773	6	37	143603	6037143603	1436.03	Census Tract 1436.03	G5020	S	491489	33975	34.1442858	-118.3727317	{43F56AE1-5926-47A0-AE9A-520144A4E8AA}
6774	6	37	701701	6037701701	7017.01	Census Tract 7017.01	G5020	S	656547	0	34.032337	-118.4722531	{8B072471-20FA-4775-A0DF-11762685B2F8}
6775	6	37	701100	6037701100	7011	Census Tract 7011	G5020	S	2530648	0	34.0575852	-118.4570058	{604EA29C-389A-4442-905A-E4846E47F017}
6776	6	37	701302	6037701302	7013.02	Census Tract 7013.02	G5020	S	456090	0	34.0274086	-118.4978403	{C1917B40-8B96-46E5-BF40-68D75F6B68C3}
6777	6	37	701601	6037701601	7016.01	Census Tract 7016.01	G5020	S	1229472	3025	34.0389491	-118.4799628	{AA5A8625-1621-4E2C-8EFA-F6F1011A47D6}
6778	6	37	701801	6037701801	7018.01	Census Tract 7018.01	G5020	S	1899412	0	34.0274538	-118.4657238	{A1AC19D8-B503-4C25-BD12-7EDE2A1ACDF6}
6779	6	37	701602	6037701602	7016.02	Census Tract 7016.02	G5020	S	660539	0	34.0350094	-118.4754273	{3E10A8CF-1125-49A8-BDF8-742D9DCBB10E}
6780	6	37	701501	6037701501	7015.01	Census Tract 7015.01	G5020	S	617473	0	34.0281567	-118.4904213	{171B103C-DC54-4B6E-BA18-2BEA4786FF9D}
6781	6	37	701702	6037701702	7017.02	Census Tract 7017.02	G5020	S	606991	0	34.0227687	-118.4840964	{9BFB51F5-0718-4CCA-A192-C9C90880A3ED}
6782	6	37	482001	6037482001	4820.01	Census Tract 4820.01	G5020	S	2923694	24958	34.0529634	-118.1585861	{F9AC2A30-257F-465E-BFB8-92FB5F2DA69A}
6783	6	37	482002	6037482002	4820.02	Census Tract 4820.02	G5020	S	2488395	0	34.0488369	-118.1482676	{8E2FCADF-8E72-4B6B-8654-5D4C2C751117}
6784	6	37	482101	6037482101	4821.01	Census Tract 4821.01	G5020	S	1152248	0	34.0587488	-118.1353858	{EDDAF729-84EA-4A00-AA7F-5622F487B8F9}
6785	6	37	482201	6037482201	4822.01	Census Tract 4822.01	G5020	S	773297	0	34.0590071	-118.1219962	{E5831431-63A5-47FB-9E17-F1F310BD81F9}
6786	6	37	482202	6037482202	4822.02	Census Tract 4822.02	G5020	S	646869	0	34.0589573	-118.1124273	{A9C16A69-1ADA-4D73-AA4F-A9BFEE7FFA08}
6787	6	37	482102	6037482102	4821.02	Census Tract 4821.02	G5020	S	1098016	0	34.050659	-118.1328703	{29DB6833-3CDC-4A58-892A-BBF7CA545B8F}
6788	6	37	433802	6037433802	4338.02	Census Tract 4338.02	G5020	S	5875875	678833	34.0344665	-118.060117	{C61C3A1A-7A8B-4D05-ACDA-2D4ED23908D7}
6789	6	37	433902	6037433902	4339.02	Census Tract 4339.02	G5020	S	731189	0	34.0525708	-118.0268687	{70C9F93D-2386-4EAF-93DF-4A05CE7A7DC6}
6790	6	37	128910	6037128910	1289.1	Census Tract 1289.10	G5020	S	1298080	38625	34.1616765	-118.4585185	{E0354884-3DB3-4F0D-BEB9-A4F63C049E2E}
6791	6	37	500500	6037500500	5005	Census Tract 5005	G5020	S	724828	30373	34.015045	-118.0838653	{2854A829-F29E-4FCA-A740-B033E150863D}
6792	6	37	500402	6037500402	5004.02	Census Tract 5004.02	G5020	S	1338945	0	34.0036044	-118.0763967	{922077FA-5A6F-437A-A03C-23F4139CD902}
6793	6	37	128702	6037128702	1287.02	Census Tract 1287.02	G5020	S	1642310	18541	34.160869	-118.439318	{2E26F074-0288-436B-9E0B-F911B00C17F1}
6794	6	37	500600	6037500600	5006	Census Tract 5006	G5020	S	1177445	2216	34.0074428	-118.088627	{17603187-D121-4B02-9E22-09D1D3DAA8C4}
